hood.name,tract.fips,pct.of.tract
West Hills,06037137302,0.0035262773410166853
Woodland Hills,06037137302,0.9963411382608621
Calabasas,06037137401,1.1147375442016708e-5
Santa Monica Mountains,06037137401,2.0710086941670914e-5
Woodland Hills,06037137401,0.9999681425376009
Calabasas,06037137402,0.001741127667382726
Woodland Hills,06037137402,0.9982588723326202
Tarzana,06037137501,1.7085786715891963e-4
Woodland Hills,06037137501,0.9998291421328327
Woodland Hills,06037137502,1
Palisades Highlands,06037137504,7.438937548009474e-7
Santa Monica Mountains,06037137504,3.3625926110484636e-6
Tarzana,06037137504,0.0026445342742720014
Woodland Hills,06037137504,0.9973513592393468
Santa Monica Mountains,06037138000,2.11736239354824e-5
Woodland Hills,06037138000,0.999978826376086
Encino,06037139001,0.999997003240038
Reseda,06037139001,1.4010739752751913e-7
Tarzana,06037139001,2.8566525967792865e-6
Encino,06037139200,0.5263280513028777
Reseda,06037139200,5.176834927439762e-10
Tarzana,06037139200,0.4736719481794353
Reseda,06037139301,0.0014199899355571831
Tarzana,06037139301,0.5981259448975669
Winnetka,06037139301,2.668985826891138e-6
Woodland Hills,06037139301,0.40045139618103903
Reseda,06037139302,1.3799995195341964e-5
Tarzana,06037139302,0.9999862000047922
Reseda,06037139303,6.37466777855355e-6
Tarzana,06037139303,0.9999936253322437
Tarzana,06037139401,1
Encino,06037139402,2.4160362860464814e-4
Tarzana,06037139402,0.9988154727494379
Woodland Hills,06037139402,9.429236219357825e-4
Encino,06037139502,0.4974233831370229
Tarzana,06037139502,0.5025766168629594
Encino,06037139503,0.9996081818559418
Tarzana,06037139503,3.9181814413930574e-4
Encino,06037139504,0.9999864188339317
Tarzana,06037139504,1.3581166026799912e-5
Encino,06037139600,0.9999999999941792
Tarzana,06037139600,5.821193151122246e-12
Encino,06037139701,1
Brentwood,06037139702,0.002185577457163377
Encino,06037139702,0.9969398119407439
Mandeville Canyon,06037139702,1.332583353790361e-4
Palisades Highlands,06037139702,7.413522667077604e-4
Encino,06037139703,0.989650395892427
Palisades Highlands,06037139703,0.005212217299605457
Tarzana,06037139703,0.005137386807963502
Encino,06037139801,0.0020496738691848514
Tarzana,06037139801,0.9979503261308085
Encino,06037139802,0.0015910523403170871
Palisades Highlands,06037139802,0.001011187894705877
Tarzana,06037139802,0.9959760923125928
Woodland Hills,06037139802,0.0014216674523796944
Sherman Oaks,06037141101,1
Sherman Oaks,06037141102,1
Sherman Oaks,06037141201,1
Sherman Oaks,06037141202,1
Encino,06037141302,0.00750224328889784
Sherman Oaks,06037141302,0.9924977567110826
Sherman Oaks,06037141303,1
Sherman Oaks,06037141304,1
Encino,06037141400,0.9999980421695929
Sherman Oaks,06037141400,1.957830430583298e-6
Bel Air,06037141500,3.08484126170219e-8
Brentwood,06037141500,0.0016532280078146464
Encino,06037141500,0.9962916985257071
Sherman Oaks,06037141500,0.0020550426180823865
Bel Air,06037141600,0.002110843281490774
Beverly Crest,06037141600,0.0018896605070091584
Encino,06037141600,0.0012366113573243178
Sherman Oaks,06037141600,0.9947628848541747
Beverly Crest,06037141700,0.002559555660299424
Sherman Oaks,06037141700,0.9974404443396844
Burbank,06037143100,5.707021068246343e-4
Hollywood Hills,06037143100,1.1348873302891976e-7
North Hollywood,06037143100,9.303846442198356e-6
Studio City,06037143100,1.2058355511530681e-4
Toluca Lake,06037143100,0.999269189287389
Universal City,06037143100,3.0107715509245072e-5
North Hollywood,06037143200,0.5970539852795612
Studio City,06037143200,0.4028715970331546
Toluca Lake,06037143200,8.779960093977419e-6
Valley Village,06037143200,6.563772717700337e-5
North Hollywood,06037143300,5.558402193546888e-4
Sherman Oaks,06037143300,1.3140989056156426e-5
Studio City,06037143300,0.5710512633048223
Valley Village,06037143300,0.4283797554867641
Sherman Oaks,06037143400,0.9999950222208445
Studio City,06037143400,7.947503310037584e-7
Valley Village,06037143400,4.18302880997132e-6
Sherman Oaks,06037143500,0.9904905877096402
Studio City,06037143500,0.009509412290394469
Sherman Oaks,06037143602,1.585665278281606e-6
Studio City,06037143602,0.9999984143347309
North Hollywood,06037143603,0.0017117647709682586
Studio City,06037143603,0.9982880402330788
Toluca Lake,06037143603,1.9499590784368403e-7
Hollywood Hills,06037143604,3.77705097937478e-6
North Hollywood,06037143604,0.7056757442973395
Studio City,06037143604,0.2943152245886911
Toluca Lake,06037143604,5.254063006494334e-6
Hollywood Hills,06037143700,0.980712181954671
North Hollywood,06037143700,1.6754067480946044e-4
Studio City,06037143700,0.009463385143863126
Universal City,06037143700,0.009656892226640349
Hollywood Hills,06037143800,0.009496350796153408
North Hollywood,06037143800,3.7839641913046414e-5
Studio City,06037143800,0.9904658095619712
Beverly Crest,06037143901,0.004050873416797299
Sherman Oaks,06037143901,0.004417472614480569
Studio City,06037143901,0.9915316539687371
Beverly Crest,06037143902,0.004750779183665341
Sherman Oaks,06037143902,0.9891367693532888
Studio City,06037143902,0.006112451463100341
Eagle Rock,06037181000,0.9931128567427074
Glendale,06037181000,0.004834569815560556
Pasadena,06037181000,0.002052573441728344
Eagle Rock,06037181300,0.9825625581792056
Glassell Park,06037181300,0.016274119491542182
Glendale,06037181300,0.0011633223292071353
Eagle Rock,06037181400,1
Eagle Rock,06037181500,0.9967376261299588
Highland Park,06037181500,7.498684315048926e-4
Pasadena,06037181500,0.002512505438507512
Eagle Rock,06037181600,1
Eagle Rock,06037183101,0.0011621536172208788
Highland Park,06037183101,0.9918965479586082
Pasadena,06037183101,0.006941298424193633
Highland Park,06037183103,0.9949423978538545
South Pasadena,06037183103,0.005057602146255912
Highland Park,06037183104,0.9947291140695692
Pasadena,06037183104,0.0029956764749053525
South Pasadena,06037183104,0.0022752094555581128
Eagle Rock,06037183220,0.036283561534401515
Highland Park,06037183220,0.9637164384656308
Eagle Rock,06037183221,0.9887846350176053
Highland Park,06037183221,0.011215364982391916
Eagle Rock,06037183222,0.999999999996444
Highland Park,06037183222,3.5210957600866727e-12
Eagle Rock,06037183300,0.9917250220734447
Highland Park,06037183300,0.008274977926607233
Eagle Rock,06037183401,0.9876438163702044
Glassell Park,06037183401,0.011991355074771531
Highland Park,06037183401,3.6482855503751143e-4
Eagle Rock,06037183402,0.988996175880205
Glassell Park,06037183402,0.011003824119747714
Eagle Rock,06037183510,4.164865579123105e-4
Glassell Park,06037183510,0.003424826285385913
Highland Park,06037183510,0.9961579500678875
Mt. Washington,06037183510,7.370888817424719e-7
Highland Park,06037183520,0.9988271263837694
Mt. Washington,06037183520,0.001172873616215706
Eagle Rock,06037183610,1.9818385905583106e-5
Highland Park,06037183610,0.999980181614171
Highland Park,06037183620,1
Highland Park,06037183701,0.9999999876188432
Lincoln Heights,06037183701,1.2381069341488866e-8
Highland Park,06037183702,0.9980148249737802
Lincoln Heights,06037183702,0.0019165810521510455
South Pasadena,06037183702,6.859397401990607e-5
Highland Park,06037183810,1
Highland Park,06037183820,0.9789369900066551
Lincoln Heights,06037183820,0.013104627083401174
Mt. Washington,06037183820,0.007958382909958534
Glassell Park,06037185100,0.001957833651719234
Highland Park,06037185100,0.003309057638958266
Lincoln Heights,06037185100,3.81709038955478e-4
Mt. Washington,06037185100,0.9943513996703567
Lincoln Heights,06037185202,4.4068855370553686e-8
Mt. Washington,06037185202,0.9999999559311674
Atwater Village,06037185203,5.59600041633965e-6
Elysian Valley,06037185203,3.1694309059344903e-8
Glassell Park,06037185203,8.147590321118375e-6
Mt. Washington,06037185203,0.9999862247151131
Glassell Park,06037185204,0.0010184751050341086
Mt. Washington,06037185204,0.9989815248949857
Elysian Valley,06037185310,0.0035189988935937513
Lincoln Heights,06037185310,2.1530819878193242e-5
Mt. Washington,06037185310,0.9964594702865491
Atwater Village,06037185320,0.03717521102680964
Elysian Park,06037185320,1.1140576077834236e-6
Elysian Valley,06037185320,0.9560282239180258
Lincoln Heights,06037185320,1.850021823518007e-5
Mt. Washington,06037185320,0.00677695077925217
Eagle Rock,06037186100,0.012008445892538406
Glassell Park,06037186100,0.9848601037013408
Glendale,06037186100,0.003131450406204307
Eagle Rock,06037186201,0.011346889636732024
Glassell Park,06037186201,0.9886531103632771
Glassell Park,06037186202,1
Eagle Rock,06037186203,0.0019418418293922256
Glassell Park,06037186203,0.9859530981464619
Highland Park,06037186203,9.937930422063519e-4
Mt. Washington,06037186203,0.01111126698189104
Glassell Park,06037186301,0.9883009339191122
Glendale,06037186301,0.011699066080881108
Glassell Park,06037186302,0.9976524663924475
Mt. Washington,06037186302,0.0023475336075588936
Atwater Village,06037186401,0.0010832785722569207
Glassell Park,06037186401,0.9989167214277479
Atwater Village,06037186403,0.009392927343369058
Glassell Park,06037186403,0.9906070726566126
Atwater Village,06037186404,2.988228984503651e-4
Glassell Park,06037186404,0.9986788368770183
Mt. Washington,06037186404,0.0010223402244965852
Atwater Village,06037187101,0.9961044613267175
Glassell Park,06037187101,6.176033848873512e-5
Glendale,06037187101,7.149096087851318e-4
Los Feliz,06037187101,0.0031177867936070893
Silverlake,06037187101,1.081932373647152e-6
Atwater Village,06037187102,0.9919451517255784
Elysian Valley,06037187102,0.004250551921456411
Glassell Park,06037187102,0.002543550865169113
Mt. Washington,06037187102,1.1018823757670714e-4
Silverlake,06037187102,0.0011505572502438605
Atwater Village,06037187200,0.006108287468009055
Elysian Valley,06037187200,0.41661876893697114
Silverlake,06037187200,0.5772729435950863
Atwater Village,06037187300,7.278335258410012e-4
Echo Park,06037187300,4.3242456930629955e-9
Elysian Valley,06037187300,1.2903928457988277e-8
Los Feliz,06037187300,4.554611640180764e-4
Silverlake,06037187300,0.9988166880820027
Atwater Village,06037188100,0.996623232849072
Glendale,06037188100,0.0021302912615971613
Los Feliz,06037188100,0.0012464758893183307
Los Feliz,06037188201,0.9852406027612196
Silverlake,06037188201,0.01475939723879635
Los Feliz,06037188202,1
Atwater Village,06037188300,0.9980520090466384
Glendale,06037188300,0.001947990953361591
East Hollywood,06037189101,8.874121784706796e-10
Los Feliz,06037189101,0.9999337511231998
Silverlake,06037189101,6.62479893720507e-5
Los Feliz,06037189102,0.9999642820308983
Silverlake,06037189102,3.571796915350344e-5
East Hollywood,06037189201,9.520021071620498e-5
Los Feliz,06037189201,0.9998893243163164
Thai Town,06037189201,1.5475473017536998e-5
Los Feliz,06037189202,1
Hollywood,06037189300,9.009675239163971e-5
Hollywood Hills,06037189300,0.0036049384071791873
Los Feliz,06037189300,0.996225431369192
Thai Town,06037189300,7.953347122770227e-5
Hollywood Hills,06037189400,0.988364619214467
Los Feliz,06037189400,0.011635380785538033
Hollywood,06037189500,0.0013491859639596896
Hollywood Hills,06037189500,0.9985511036440908
Los Feliz,06037189500,9.971039195968985e-5
Hollywood,06037189600,5.583175824140509e-4
Hollywood Hills,06037189600,0.9994416824176109
Burbank,06037189701,1.4245176644528255e-4
Hollywood Hills,06037189701,0.9949774056248011
Los Feliz,06037189701,0.0037319020193426608
Toluca Lake,06037189701,6.264318347913507e-8
Universal City,06037189701,0.001148177946212851
Hollywood,06037189702,0.0019838915737601507
Hollywood Hills,06037189702,0.9980161084262065
Hollywood,06037189800,0.9903434566029686
Hollywood Hills,06037189800,7.85982096434981e-4
West Hollywood,06037189800,0.008870561300593686
Hollywood,06037189902,0.9714694974114116
West Hollywood,06037189902,0.028530502588574345
Hollywood,06037189903,0.9938258665830265
Hollywood Hills,06037189903,0.0061741334170216725
Hollywood,06037189904,1
Hollywood,06037189905,0.999847624862394
Hollywood Hills,06037189905,1.523751375832815e-4
Hollywood,06037190100,0.9985839283086005
Hollywood Hills,06037190100,2.0704813336206587e-4
Melrose,06037190100,2.926421016798037e-4
West Hollywood,06037190100,9.163814563384744e-4
Hollywood,06037190201,0.997362031047903
Hollywood Hills,06037190201,0.00263796895207349
Hollywood,06037190202,0.9964334759068586
Hollywood Hills,06037190202,0.0035665240931642994
Hollywood,06037190301,0.9984488124273422
Hollywood Hills,06037190301,4.594792549744269e-6
Los Feliz,06037190301,0.0015432770840325795
Thai Town,06037190301,3.3156960436267324e-6
Los Feliz,06037190401,1.0734110660632815e-5
Thai Town,06037190401,0.9999892658893053
Hollywood,06037190402,4.098574630677692e-5
Los Feliz,06037190402,0.006240550233069951
Thai Town,06037190402,0.9937184640206926
Hollywood,06037190510,0.9993617492736185
Thai Town,06037190510,6.38250726346756e-4
East Hollywood,06037190520,1.1814346244722324e-5
Little Armenia,06037190520,7.121093681537517e-5
Los Feliz,06037190520,1.1008504443474407e-9
Thai Town,06037190520,0.9999169736161444
Hollywood,06037190700,0.9999843549885875
Melrose,06037190700,1.5645011421966912e-5
Hollywood,06037190801,0.9999966810492534
Melrose,06037190801,3.3189507550206757e-6
Hollywood,06037190802,0.9999765651801267
Melrose,06037190802,2.3434819873761387e-5
Hollywood,06037190901,0.9999757808791293
Little Armenia,06037190901,2.3774403212917864e-5
Melrose,06037190901,4.447176430727889e-7
Hollywood,06037190902,0.9999744530036637
Melrose,06037190902,2.5546996355714028e-5
Hollywood,06037191000,0.9999715684875746
Hollywood Hills,06037191000,2.843151242086388e-5
East Hollywood,06037191110,2.6431540616102636e-6
Hollywood,06037191110,5.335988552822005e-5
Little Armenia,06037191110,0.9999417648574354
Thai Town,06037191110,2.232103017538661e-6
East Hollywood,06037191120,7.078129157200498e-6
Hollywood,06037191120,1.3927418548979357e-5
Little Armenia,06037191120,0.9999422084927129
Melrose,06037191120,3.6785959620987044e-5
East Hollywood,06037191201,0.9999233506647386
Little Armenia,06037191201,1.6444913864914658e-5
Los Feliz,06037191201,4.2046072305911316e-5
Thai Town,06037191201,1.8158349038511525e-5
East Hollywood,06037191203,1
East Hollywood,06037191204,0.9999375503700159
Little Armenia,06037191204,6.244962996491976e-5
East Hollywood,06037191301,0.9952339247754161
Silverlake,06037191301,0.004766075224556416
East Hollywood,06037191302,0.9999785755166087
Silverlake,06037191302,2.142448335406213e-5
East Hollywood,06037191410,0.9999864985403452
Silverlake,06037191410,1.3501459660855187e-5
East Hollywood,06037191420,0.9999134283490105
Silverlake,06037191420,8.65716510370999e-5
East Hollywood,06037191500,0.9997386074373273
Melrose,06037191500,2.6139256268949455e-4
Little Armenia,06037191610,2.012220750512688e-6
Melrose,06037191610,0.9999979877792571
East Hollywood,06037191620,3.1929543175342695e-5
Little Armenia,06037191620,5.267855900477577e-5
Melrose,06037191620,0.9999153918978926
Hollywood,06037191710,1.3870121911262537e-6
Melrose,06037191710,0.9999986129878022
Hollywood,06037191720,3.9639685845718384e-5
Melrose,06037191720,0.9999603603141904
Hollywood,06037191810,2.8363772908352045e-5
Melrose,06037191810,0.9999716362270887
Melrose,06037191820,1
Hollywood,06037191901,3.755275789983668e-4
Melrose,06037191901,0.9996232493801982
West Hollywood,06037191901,1.2230408573808259e-6
Hancock Park,06037191902,1.6546780564996435e-5
Melrose,06037191902,0.9999834532193977
Melrose,06037192001,0.9998881195515402
West Hollywood,06037192001,1.1188044845631023e-4
Melrose,06037192002,1
Hancock Park,06037192300,0.0038986444031853915
Melrose,06037192300,0.9961013555968083
Hancock Park,06037192410,1.081694706346205e-5
Melrose,06037192410,0.9999891830529319
Hancock Park,06037192420,2.090615386703631e-5
Melrose,06037192420,0.9999790938461347
Melrose,06037192510,0.9999839864932752
Wilshire Center,06037192510,1.6013506750776992e-5
Melrose,06037192520,0.9999701528276281
Wilshire Center,06037192520,2.9847172365317136e-5
East Hollywood,06037192610,2.908007123807012e-5
Melrose,06037192610,0.9999558684042569
Silverlake,06037192610,1.5051524503213945e-5
Melrose,06037192620,0.9999766212440683
Silverlake,06037192620,1.4112394086018912e-5
Wilshire Center,06037192620,9.266361852483714e-6
East Hollywood,06037192700,4.471238710257407e-9
Melrose,06037192700,5.216184174905761e-5
Silverlake,06037192700,0.99865815207670106
Temple-Beaudry,06037192700,2.3681846683137257e-7
Wilshire Center,06037192700,0.0012894447918656222
Hollywood,06037194101,6.27956486705589e-4
Hollywood Hills,06037194101,0.9993720435132858
Beverly Crest,06037194102,0.0019305070044055021
Hollywood,06037194102,0.002457788082632419
Hollywood Hills,06037194102,0.9920721746838256
Studio City,06037194102,0.0035395302291397006
Beverly Crest,06037194200,9.955968198181603e-4
Hollywood,06037194200,0.9871251005516017
Hollywood Hills,06037194200,0.007225794789498879
West Hollywood,06037194200,0.004653507838969013
Beverly Crest,06037194300,0.004629709535031117
Beverly Hills,06037194300,0.00858151186832993
Hollywood,06037194300,0.9858996531474458
West Hollywood,06037194300,8.891254492508373e-4
