mapla.hood.name,mapla.region.slug,mapla.area,csa.hood.name,csa.area,piece.area,pct.mapla,pct.csa
Woodland Hills,san-fernando-valley,38315804.946768604,Calabasas,35640486.148330145,4336.783890481833,1.1318524813733762e-4,1.2168138987871306e-4
Canoga Park,san-fernando-valley,11211732.478545943,Canoga Park,11919652.784831626,11200239.058908217,0.9989748756795865,0.93964474142746
Chatsworth,san-fernando-valley,39343907.1641411,Canoga Park,11919652.784831626,2490.6657299135113,6.330499204165362e-5,2.0895455386779488e-4
West Hills,san-fernando-valley,21935985.604131736,Canoga Park,11919652.784831626,184002.25807769067,0.00838814637273618,0.015436880704431511
Winnetka,san-fernando-valley,12434490.59020968,Canoga Park,11919652.784831626,43001.31517386718,0.0034582289368351245,0.0036075979686747734
Woodland Hills,san-fernando-valley,38315804.946768604,Canoga Park,11919652.784831626,494657.95828643034,0.012910023917640486,0.041499359689059746
Castaic Canyons,northwest-county,505066785.5839818,Canyon Country,15356750.066006934,13351534.130754694,0.02643518542863005,0.8694244598216844
Santa Clarita,northwest-county,147427911.912163,Canyon Country,15356750.066006934,15582.703020782043,1.0569710184911362e-4,0.0010147135919907474
Tujunga Canyons,angeles-forest,599645333.4090312,Canyon Country,15356750.066006934,1989633.2322315602,0.0033180167031740876,0.12956082658633156
Carson,harbor,49573793.551075324,Carson,49051118.977036096,48958511.25065546,0.9875885572528165,0.9981120160291553
Compton,southeast,26528527.100322146,Carson,49051118.977036096,2920.724890668308,1.100975142578813e-4,5.95445109424656e-5
Long Beach,harbor,134726093.2915657,Carson,49051118.977036096,12600.49750883551,9.352677867357373e-5,2.568850165219389e-4
Rancho Dominguez,harbor,6964218.026200256,Carson,49051118.977036096,0.06636465002884506,9.529375700067542e-9,1.3529691353201242e-9
West Compton,southeast,4284057.176876839,Carson,49051118.977036096,5096.480497974808,0.0011896387670741221,1.03901411512361e-4
Wilmington,harbor,24306535.363286905,Carson,49051118.977036096,71107.19378896776,0.002925435185483882,0.0014496548758094082
Beverly Grove,central-la,4306451.4987237975,Carthay,2568503.3315972094,2562693.9608540167,0.5950825085603455,0.9977382272891271
Beverly Hills,westside,14799160.136955187,Carthay,2568503.3315972094,4253.922157160357,2.874434844811111e-4,0.0016561871284453732
Carthay,central-la,1305716.339850259,Carthay,2568503.3315972094,2448.006018104672,0.0018748375457914633,9.530865652342343e-4
Fairfax,central-la,3185366.083045166,Carthay,2568503.3315972094,445.0985245051013,1.39732298549369e-4,1.7329100532188885e-4
Mid-Wilshire,central-la,7193290.3015885595,Carthay,2568503.3315972094,13.360030821990222,1.8572906502939003e-6,5.201484715880186e-6
West Hollywood,central-la,4888168.117017873,Carthay,2568503.3315972094,1114.4376749376609,2.2798677301171598e-4,4.338860149520048e-4
Castaic Canyons,northwest-county,505066785.5839818,Castaic,788139527.2062677,184288220.78081113,0.36487891510768916,0.23382689792765615
Castaic,northwest-county,14541410.056999354,Castaic,788139527.2062677,14540042.059625773,0.9999059240219333,0.01844856343034351
Green Valley,northwest-county,6723087.605979715,Castaic,788139527.2062677,1991309.5436649588,0.29618973608105725,0.0025265951965682894
Hasley Canyon,northwest-county,5622948.287837323,Castaic,788139527.2062677,4141815.4149650973,0.7365914112929014,0.005255180424266582
Lake Hughes,northwest-county,19410628.316395797,Castaic,788139527.2062677,9287604.022396946,0.4784803392763891,0.011784212949347792
Northwest Antelope Valley,antelope-valley,551177041.4322073,Castaic,788139527.2062677,3123030.5391504224,0.005666111438595803,0.003962535098602001
Ridge Route,northwest-county,764980428.0297452,Castaic,788139527.2062677,570216053.4311724,0.7453995325080399,0.7234963274236828
Santa Clarita,northwest-county,147427911.912163,Castaic,788139527.2062677,54616.77502050149,3.704642785217087e-4,6.92983578860745e-5
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Castaic,788139527.2062677,385602.74243401625,0.0018919718282537762,4.892569514954657e-4
Central-Alameda,south-la,5684610.287173159,Central,3875587.95260958,1430359.3045108963,0.25161958907515275,0.3690689830810784
Downtown,central-la,15111071.270691607,Central,3875587.95260958,0.7576108759276394,5.013614603201887e-8,1.954828235590709e-7
Historic South-Central,south-la,6608057.740737891,Central,3875587.95260958,2445267.1659686174,0.37004325051426773,0.6309409555064094
Beverly Hills,westside,14799160.136955187,Century City,2996718.9888177356,66.59357942313,4.499821530874461e-6,2.2222163530055405e-5
Century City,westside,1785962.3501237147,Century City,2996718.9888177356,1779459.8483052347,0.9963591047605066,0.5938027072092157
Cheviot Hills,westside,3982020.1303601023,Century City,2996718.9888177356,1075.6396809849632,2.701241193594094e-4,3.589391214186967e-4
Pico-Robertson,westside,2654460.7048811503,Century City,2996718.9888177356,7.391647986878525e-4,2.784613828822708e-10,2.466580288128609e-10
West Los Angeles,westside,2728663.119342394,Century City,2996718.9888177356,1216431.447525777,0.4457975918327859,0.4059210930570714
Westwood,westside,9528349.465150325,Century City,2996718.9888177356,49.85766355833039,5.232560344337014e-6,1.663741703655711e-5
Broadway-Manchester,south-la,4029356.3524146676,Century Palms/Cove,5377152.607308129,2061269.775234893,0.5115630376051595,0.3833385298444767
Green Meadows,south-la,5763340.2259066235,Century Palms/Cove,5377152.607308129,2991468.3694601636,0.5190511495422916,0.5563294531374163
Harbor Gateway,harbor,13320845.718378365,Century Palms/Cove,5377152.607308129,0.4002804268376394,3.0049175202546243e-8,7.444096459036987e-8
Vermont Vista,south-la,4264720.474264415,Century Palms/Cove,5377152.607308129,321766.3427864209,0.0754484015372472,0.05983954079136713
Watts,south-la,5498046.706178897,Century Palms/Cove,5377152.607308129,0.958479308988899,1.7433087789373022e-7,1.7825034530100979e-7
Willowbrook,south-la,9768775.075571463,Century Palms/Cove,5377152.607308129,1762.7980866226908,1.8045231597468928e-4,3.2783114323868334e-4
Artesia,southeast,4187520.7156403996,Cerritos,23004010.850633286,9501.386097338853,0.002268976500068681,4.1303171690502337e-4
Bellflower,southeast,16043713.741371632,Cerritos,23004010.850633286,17379.74908133804,0.0010832746932227541,7.555095150226633e-4
Cerritos,southeast,22971538.552241154,Cerritos,23004010.850633286,22877273.453364633,0.9958964394717339,0.9944906391284734
Lakewood,harbor,24591282.493297413,Cerritos,23004010.850633286,37894.72433475502,0.001540982026662643,0.0016473094444620208
Norwalk,southeast,25261527.796028264,Cerritos,23004010.850633286,2837.380286602738,1.1232021711089241e-4,1.2334285116739226e-4
Santa Fe Springs,southeast,22998098.59262912,Cerritos,23004010.850633286,4338.30859996103,1.8863770769951636e-4,1.8858922594542244e-4
West Covina,san-gabriel-valley,46337436.324746676,Charter Oak,28207.473841969855,28207.473841969855,6.087404932004309e-4,1
Canoga Park,san-fernando-valley,11211732.478545943,Chatsworth,27235011.46786303,5.45077442013644,4.861670067999477e-7,2.001385028447036e-7
Chatsworth,san-fernando-valley,39343907.1641411,Chatsworth,27235011.46786303,27076279.227086056,0.6881949755047198,0.9941717578872961
Chatsworth Reservoir,san-fernando-valley,4657726.086518067,Chatsworth,27235011.46786303,2044.443970108746,4.3893606711361855e-4,7.50667563522477e-5
Northridge,san-fernando-valley,24552198.164878756,Chatsworth,27235011.46786303,4031.8852956220676,1.64216876572362e-4,1.4804052131131435e-4
Porter Ranch,san-fernando-valley,14510944.458889619,Chatsworth,27235011.46786303,44325.414611539396,0.0030546195485149827,0.0016275159150875638
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Chatsworth,27235011.46786303,53971.50547748699,2.648128673756077e-4,0.001981695713298035
West Hills,san-fernando-valley,21935985.604131736,Chatsworth,27235011.46786303,3.212585714381021,1.4645276361669005e-7,1.1795793507088592e-7
Winnetka,san-fernando-valley,12434490.59020968,Chatsworth,27235011.46786303,139.88644166407175,1.1249873137079826e-5,5.136272544960592e-6
Beverly Hills,westside,14799160.136955187,Cheviot Hills,4492707.82175341,1300.8896728616846,8.790293914133783e-5,2.8955581454971505e-4
Beverlywood,westside,2058878.0007360063,Cheviot Hills,4492707.82175341,123797.89477676267,0.06012881517627926,0.02755529620184536
Century City,westside,1785962.3501237147,Cheviot Hills,4492707.82175341,1.0764087166835452,6.027051559115912e-7,2.3959018912194594e-7
Cheviot Hills,westside,3982020.1303601023,Cheviot Hills,4492707.82175341,3912635.282893318,0.9825754654182249,0.8708857638034202
Palms,westside,5021758.470330566,Cheviot Hills,4492707.82175341,37959.40260459707,0.0075589861258497214,0.008449114456275126
Pico-Robertson,westside,2654460.7048811503,Cheviot Hills,4492707.82175341,303040.25784685806,0.11416264602810396,0.0674515837374414
Rancho Park,westside,1585344.6177946087,Cheviot Hills,4492707.82175341,114651.83142717509,0.0723198162344466,0.025519538767252593
West Los Angeles,westside,2728663.119342394,Cheviot Hills,4492707.82175341,0.298939316608994,1.0955523035802167e-7,6.653878428540323e-8
Chinatown,central-la,2385199.3494055048,Chinatown,1039356.5539983907,703183.7287531747,0.29481130326839916,0.6765567851071284
Downtown,central-la,15111071.270691607,Chinatown,1039356.5539983907,337599.735915564,0.022341217896996435,0.324816093781121
Elysian Park,central-la,4262809.020003742,Chinatown,1039356.5539983907,0.0121873261014116,2.8589894701407247e-9,1.1725837542975141e-8
Angeles Crest,angeles-forest,1107067683.3052347,Claremont,37473602.12196453,2042116.6036282373,0.0018446176637830697,0.05449480402182326
Claremont,pomona-valley,43080344.826759115,Claremont,37473602.12196453,35136265.830995396,0.815598528105808,0.9376271252664248
Pomona,pomona-valley,62374003.78761567,Claremont,37473602.12196453,37499.561674841745,6.012049796022116e-4,0.001000692742394839
Culver City,westside,13382462.033093274,Cloverdale/Cochran,2240759.542784088,15.768807745630397,1.1783188853169146e-6,7.037260109595716e-6
Mid-City,central-la,8999234.720107397,Cloverdale/Cochran,2240759.542784088,2017509.0001344748,0.22418672952564103,0.9003683624293619
West Adams,south-la,3841128.3965400876,Cloverdale/Cochran,2240759.542784088,223516.9416734581,0.058190437444057296,0.09975052539361
Bell Gardens,southeast,6446429.1702432325,Commerce,16975005.640292205,2340.3261184505227,3.6304224503908093e-4,1.3786894496785784e-4
Bell,southeast,6689692.094220499,Commerce,16975005.640292205,10204.342586353829,0.0015253829985941777,6.01139275154796e-4
Boyle Heights,eastside,16813860.402595006,Commerce,16975005.640292205,755.8889034191941,4.495629708585735e-5,4.452952296080547e-5
Commerce,southeast,16989619.826277416,Commerce,16975005.640292205,16845876.13240008,0.9915393225188588,0.9923929622983088
Downey,southeast,32559417.035930853,Commerce,16975005.640292205,1340.3252003763387,4.11655159211612e-5,7.895874845513551e-5
East Los Angeles,eastside,19316224.207239944,Commerce,16975005.640292205,64282.25181040533,0.003327889090576594,0.0037868766097976262
Montebello,southeast,21811183.8094104,Commerce,16975005.640292205,31675.834334954343,0.0014522748793345116,0.0018660279122245452
Vernon,southeast,13510613.369430881,Commerce,16975005.640292205,13847.418622746774,0.0010249289387614295,8.157534033378034e-4
Carson,harbor,49573793.551075324,Compton,26158741.86163634,12119.171235337068,2.4446729546430255e-4,4.632933533057527e-4
Compton,southeast,26528527.100322146,Compton,26158741.86163634,26071147.816330895,0.9827589642552866,0.9966514427273007
East Compton,southeast,2151938.2610206706,Compton,26158741.86163634,13043.709677910967,0.0060613772774895025,4.986367366941487e-4
Long Beach,harbor,134726093.2915657,Compton,26158741.86163634,25168.168676659916,1.8680990490975313e-4,9.621322313505769e-4
Lynwood,southeast,12706250.810076203,Compton,26158741.86163634,9844.79373919584,7.747992611155453e-4,3.7634813597950336e-4
Paramount,southeast,12579450.673586002,Compton,26158741.86163634,5550.520002391626,4.4123707357479933e-4,2.1218604594022388e-4
Rancho Dominguez,harbor,6964218.026200256,Compton,26158741.86163634,3173.775611496756,4.5572605561121387e-4,1.2132753281041105e-4
West Compton,southeast,4284057.176876839,Compton,26158741.86163634,12012.059268306828,0.002803897980900398,4.591986622232535e-4
Willowbrook,south-la,9768775.075571463,Compton,26158741.86163634,7301.579651586661,7.474406560803661e-4,2.791257962713776e-4
Arlington Heights,central-la,2673815.3339055823,Country Club Park,2505170.064879349,556061.0901853563,0.20796540551404885,0.22196540585444713
Hancock Park,central-la,3978510.313853137,Country Club Park,2505170.064879349,266.0397661928291,6.68691910302409e-5,1.061962897938595e-4
Koreatown,central-la,7014749.71282199,Country Club Park,2505170.064879349,322363.2963342932,0.045955067469486154,0.1286792065950295
Mid-City,central-la,8999234.720107397,Country Club Park,2505170.064879349,3147.2607263782274,3.4972537379719193e-4,0.0012563062166918405
Mid-Wilshire,central-la,7193290.3015885595,Country Club Park,2505170.064879349,1621884.4879496843,0.2254718522331163,0.647414924314847
Azusa,san-gabriel-valley,25685030.967753645,Covina,28228489.525299598,204.21627777613944,7.950789626554215e-6,7.234403300010507e-6
Charter Oak,san-gabriel-valley,2372994.7703098557,Covina,28228489.525299598,31370.814679479397,0.013219925754570091,0.0011113175096160747
Citrus,san-gabriel-valley,2646367.5559371016,Covina,28228489.525299598,484.4591508989007,1.8306570824299178e-4,1.7162064249477726e-5
Covina,san-gabriel-valley,20453391.382944267,Covina,28228489.525299598,19452858.821977537,0.9510823147988525,0.689121492120329
Glendora,san-gabriel-valley,51336281.70555075,Covina,28228489.525299598,9316.933318192372,1.814882770752946e-4,3.300542634363108e-4
Irwindale,san-gabriel-valley,24899686.784354176,Covina,28228489.525299598,23744.19653058816,9.535941851890252e-4,8.411430058738206e-4
Pomona,pomona-valley,62374003.78761567,Covina,28228489.525299598,10.925689264489392,1.7516414854001537e-7,3.870447710174969e-7
San Dimas,san-gabriel-valley,41988268.21237375,Covina,28228489.525299598,988916.7284644761,0.023552215191696018,0.03503257684326914
Vincent,san-gabriel-valley,3777293.6946394015,Covina,28228489.525299598,3086653.884693917,0.8171601506852338,0.10934534353768818
Walnut,san-gabriel-valley,23230212.45940422,Covina,28228489.525299598,21892.38561909941,9.424100471468903e-4,7.75542226567897e-4
West Covina,san-gabriel-valley,46337436.324746676,Covina,28228489.525299598,4611405.039845086,0.09951791479198317,0.16335996425569085
Azusa,san-gabriel-valley,25685030.967753645,Covina (Charter Oak),3399484.853368029,2818.397899181058,1.0972919996551396e-4,8.290661734788255e-4
Charter Oak,san-gabriel-valley,2372994.7703098557,Covina (Charter Oak),3399484.853368029,2339541.0103478315,0.9859023035446235,0.6882045695923423
Citrus,san-gabriel-valley,2646367.5559371016,Covina (Charter Oak),3399484.853368029,26300.0924802206,0.009938185805375591,0.007736493502585801
Covina,san-gabriel-valley,20453391.382944267,Covina (Charter Oak),3399484.853368029,950469.4946214803,0.046470019412724904,0.27959221341427826
Glendora,san-gabriel-valley,51336281.70555075,Covina (Charter Oak),3399484.853368029,55370.24969558991,0.00107857927874825,0.016287835387980037
San Dimas,san-gabriel-valley,41988268.21237375,Covina (Charter Oak),3399484.853368029,21075.914943345997,5.01947706839098e-4,0.006199737858065495
Baldwin Hills/Crenshaw,south-la,7456505.65033461,Crenshaw District,3064020.086826562,539294.5760362097,0.07232537616490761,0.17600882525374134
Jefferson Park,south-la,3697625.3320061443,Crenshaw District,3064020.086826562,652743.4064014255,0.17653043447949335,0.21303496318703274
Leimert Park,south-la,3046538.1055755503,Crenshaw District,3064020.086826562,881853.9522170834,0.2894609952861509,0.2878094552997624
West Adams,south-la,3841128.3965400876,Crenshaw District,3064020.086826562,990124.5429943189,0.25776918675412613,0.32314557833718427
