csa.hood.name,mapla.region.slug,date,recent.cases,population,recent.rate.cases
San Fernando,san-fernando-valley,2020-11-13,27,24612,109.70258410531449
San Fernando,san-fernando-valley,2020-11-14,44,24612,178.77458150495693
San Fernando,san-fernando-valley,2020-11-15,56,24612,227.53128555176335
San Fernando,san-fernando-valley,2020-11-16,88,24612,357.54916300991385
San Fernando,san-fernando-valley,2020-11-17,101,24612,410.3689257272875
San Fernando,san-fernando-valley,2020-11-18,115,24612,467.25174711522834
San Fernando,san-fernando-valley,2020-11-19,143,24612,581.01738989111
San Fernando,san-fernando-valley,2020-11-20,143,24612,581.01738989111
San Fernando,san-fernando-valley,2020-11-21,192,24612,780.1072647489029
San Fernando,san-fernando-valley,2020-11-22,198,24612,804.4856167723062
San Fernando,san-fernando-valley,2020-11-23,230,24612,934.5034942304567
San Fernando,san-fernando-valley,2020-11-24,241,24612,979.1971396066958
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-11,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-12,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-13,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-14,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-15,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-16,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-17,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-18,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-19,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-20,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-21,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-22,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-23,0,0,NaN
San Francisquito Canyon/Bouquet Canyon,northwest-county,2020-11-24,0,0,NaN
San Gabriel,san-gabriel-valley,2020-11-11,0,40954,0
San Gabriel,san-gabriel-valley,2020-11-12,28,40954,68.36939004737022
San Gabriel,san-gabriel-valley,2020-11-13,43,40954,104.99584900131856
San Gabriel,san-gabriel-valley,2020-11-14,56,40954,136.73878009474043
San Gabriel,san-gabriel-valley,2020-11-15,67,40954,163.5981833276359
San Gabriel,san-gabriel-valley,2020-11-16,73,40954,178.24876690921522
San Gabriel,san-gabriel-valley,2020-11-17,80,40954,195.3411144210578
San Gabriel,san-gabriel-valley,2020-11-18,88,40954,214.87522586316356
San Gabriel,san-gabriel-valley,2020-11-19,108,40954,263.710504468428
San Gabriel,san-gabriel-valley,2020-11-20,108,40954,263.710504468428
San Gabriel,san-gabriel-valley,2020-11-21,144,40954,351.61400595790394
San Gabriel,san-gabriel-valley,2020-11-22,169,40954,412.6581042144846
San Gabriel,san-gabriel-valley,2020-11-23,189,40954,461.49338281974894
San Gabriel,san-gabriel-valley,2020-11-24,201,40954,490.7945499829077
San Jose Hills,san-gabriel-valley,2020-11-11,0,20221,0
San Jose Hills,san-gabriel-valley,2020-11-12,5,20221,24.726769200336282
San Jose Hills,san-gabriel-valley,2020-11-13,15,20221,74.18030760100885
San Jose Hills,san-gabriel-valley,2020-11-14,22,20221,108.79778448147964
San Jose Hills,san-gabriel-valley,2020-11-15,31,20221,153.30596904208497
San Jose Hills,san-gabriel-valley,2020-11-16,40,20221,197.81415360269025
San Jose Hills,san-gabriel-valley,2020-11-17,45,20221,222.54092280302655
San Jose Hills,san-gabriel-valley,2020-11-18,64,20221,316.5026457643044
San Jose Hills,san-gabriel-valley,2020-11-19,80,20221,395.6283072053805
San Jose Hills,san-gabriel-valley,2020-11-20,80,20221,395.6283072053805
San Jose Hills,san-gabriel-valley,2020-11-21,99,20221,489.5900301666584
San Jose Hills,san-gabriel-valley,2020-11-22,112,20221,553.8796300875327
San Jose Hills,san-gabriel-valley,2020-11-23,130,20221,642.8959992087433
San Jose Hills,san-gabriel-valley,2020-11-24,140,20221,692.349537609416
San Marino,san-gabriel-valley,2020-11-11,0,13277,0
San Marino,san-gabriel-valley,2020-11-12,0,13277,0
San Marino,san-gabriel-valley,2020-11-13,0,13277,0
San Marino,san-gabriel-valley,2020-11-14,0,13277,0
San Marino,san-gabriel-valley,2020-11-15,2,13277,15.063643895458311
San Marino,san-gabriel-valley,2020-11-16,3,13277,22.595465843187466
San Marino,san-gabriel-valley,2020-11-17,3,13277,22.595465843187466
San Marino,san-gabriel-valley,2020-11-18,3,13277,22.595465843187466
San Marino,san-gabriel-valley,2020-11-19,6,13277,45.19093168637493
San Marino,san-gabriel-valley,2020-11-20,6,13277,45.19093168637493
San Marino,san-gabriel-valley,2020-11-21,8,13277,60.254575581833244
San Marino,san-gabriel-valley,2020-11-22,9,13277,67.78639752956241
San Marino,san-gabriel-valley,2020-11-23,9,13277,67.78639752956241
San Marino,san-gabriel-valley,2020-11-24,12,13277,90.38186337274986
San Pasqual,san-gabriel-valley,2020-11-11,0,2035,0
San Pasqual,san-gabriel-valley,2020-11-12,0,2035,0
San Pasqual,san-gabriel-valley,2020-11-13,0,2035,0
San Pasqual,san-gabriel-valley,2020-11-14,0,2035,0
San Pasqual,san-gabriel-valley,2020-11-15,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-16,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-17,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-18,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-19,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-20,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-21,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-22,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-23,1,2035,49.140049140049136
San Pasqual,san-gabriel-valley,2020-11-24,1,2035,49.140049140049136
San Pedro,harbor,2020-11-11,0,78038,0
San Pedro,harbor,2020-11-12,6,78038,7.688561982623851
San Pedro,harbor,2020-11-13,19,78038,24.347112944975525
San Pedro,harbor,2020-11-14,30,78038,38.44280991311925
San Pedro,harbor,2020-11-15,41,78038,52.53850688126297
San Pedro,harbor,2020-11-16,50,78038,64.07134985519875
San Pedro,harbor,2020-11-17,61,78038,78.16704682334247
San Pedro,harbor,2020-11-18,71,78038,90.98131679438222
San Pedro,harbor,2020-11-19,101,78038,129.42412670750147
San Pedro,harbor,2020-11-20,101,78038,129.42412670750147
San Pedro,harbor,2020-11-21,148,78038,189.6511955713883
San Pedro,harbor,2020-11-22,161,78038,206.30974653373994
San Pedro,harbor,2020-11-23,185,78038,237.06399446423538
San Pedro,harbor,2020-11-24,199,78038,255.003972423691
Sand Canyon,angeles-forest,2020-11-11,0,0,NaN
Sand Canyon,angeles-forest,2020-11-12,0,0,NaN
Sand Canyon,angeles-forest,2020-11-13,0,0,NaN
Sand Canyon,angeles-forest,2020-11-14,0,0,NaN
Sand Canyon,angeles-forest,2020-11-15,0,0,NaN
Sand Canyon,angeles-forest,2020-11-16,0,0,NaN
Sand Canyon,angeles-forest,2020-11-17,0,0,NaN
Sand Canyon,angeles-forest,2020-11-18,0,0,NaN
Sand Canyon,angeles-forest,2020-11-19,0,0,NaN
Sand Canyon,angeles-forest,2020-11-20,0,0,NaN
Sand Canyon,angeles-forest,2020-11-21,0,0,NaN
Sand Canyon,angeles-forest,2020-11-22,0,0,NaN
Sand Canyon,angeles-forest,2020-11-23,0,0,NaN
Sand Canyon,angeles-forest,2020-11-24,0,0,NaN
Santa Catalina Island,harbor,2020-11-11,0,267,0
Santa Catalina Island,harbor,2020-11-12,0,267,0
Santa Catalina Island,harbor,2020-11-13,0,267,0
Santa Catalina Island,harbor,2020-11-14,0,267,0
Santa Catalina Island,harbor,2020-11-15,0,267,0
Santa Catalina Island,harbor,2020-11-16,0,267,0
Santa Catalina Island,harbor,2020-11-17,1,267,374.53183520599254
Santa Catalina Island,harbor,2020-11-18,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-19,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-20,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-21,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-22,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-23,2,267,749.0636704119851
Santa Catalina Island,harbor,2020-11-24,2,267,749.0636704119851
Santa Clarita,northwest-county,2020-11-11,0,220424,0
Santa Clarita,northwest-county,2020-11-12,70,220424,31.756977461619424
Santa Clarita,northwest-county,2020-11-13,120,220424,54.440532791347586
Santa Clarita,northwest-county,2020-11-14,193,220424,87.5585235727507
Santa Clarita,northwest-county,2020-11-15,254,220424,115.23246107501906
Santa Clarita,northwest-county,2020-11-16,314,220424,142.45272747069285
Santa Clarita,northwest-county,2020-11-17,331,220424,150.16513628280043
Santa Clarita,northwest-county,2020-11-18,423,220424,191.90287808950023
